"First.ID","Loci.typed","Second.ID","Loci.typed.1","Matching.loci","Mismatching.loci","pID","pIDsib","Status","First.digest_id","First.extraction_id","First.sample_id","Second.digest_id","Second.extraction_id","Second.sample_id","mismatch_prop","First.anem_table_id","First.fish_table_id","First.Size","First.dive_table_id","First.ObsTime","First.id","First.date","First.name","Second.anem_table_id","Second.fish_table_id","Second.Size","Second.dive_table_id","Second.ObsTime","Second.id","Second.date","Second.name","First.lat","First.lon","Second.lat","Second.lon","date_eval","distkm","disteval","size_eval"
"L2935",809,"L3033",804,745,59,0,0,"Fuzzy match","D3142","E2852","APCL15_371404","D3251","E0167","APCL13_042",0.0733830845771144,1319,2527,10.1,149,"10:47:00",149,"2015-05-28","Visca",2831,4063,7.4,25,"13:20:30",25,"2013-05-23","Poroc Rose",10.74367905,124.78675079,10.75659657,124.78594971,NA,1.43902614628351,"FAIL",NA
"L2935",809,"L3133",809,804,5,0,0,"Fuzzy match","D3142","E2852","APCL15_371404","D3304","E2852","APCL15_371404",0.00618046971569839,1319,2527,10.1,149,"10:47:00",149,"2015-05-28","Visca",1319,2527,10.1,149,"10:47:00",149,"2015-05-28","Visca",10.74367905,124.78675079,10.74367905,124.78675079,"FAIL",0,NA,NA
"L2815",809,"L3000",804,745,59,0,0,"Fuzzy match","D3127","E2836","APCL15_371477","D3252","E0328","APCL13_205",0.0733830845771144,1320,2528,11.2,149,"11:10:00",149,"2015-05-28","Visca",3002,4212,10.3,35,"10:51:30",35,"2013-05-27","Palanas",10.74341583,124.78691101,10.87330437,124.71200562,NA,16.5991868907321,"FAIL",NA
"L2815",809,"L3113",809,787,22,0,0,"Fuzzy match","D3127","E2836","APCL15_371477","D3303","E0792","APCL14_007",0.0271940667490729,1320,2528,11.2,149,"11:10:00",149,"2015-05-28","Visca",1866,3354,10.2,86,"15:49:30",86,"2014-06-07","Visca",10.74341583,124.78691101,10.74289894,124.7870636,NA,0.0598441878072997,NA,NA
"L2608",809,"L3160",808,796,12,0,0,"Fuzzy match","D2740","E2382","APCL15_404548","D3326","E2990","APCL16_022",0.0148514851485149,1771,2029,9.2,176,"11:20:00",176,"2015-06-13","Sitio Baybayon",51,767,9.8,213,"14:44:00",213,"2016-05-12","Sitio Baybayon",10.63319778,124.77694702,10.63314342,124.77697754,NA,0.00690291257362017,NA,NA
"L2731",809,"L3137",809,781,28,0,0,"Fuzzy match","D2896","E2538","APCL15_369558","D3294","E2538","APCL15_369558",0.034610630407911,1655,1914,10.2,165,"14:20:00",165,"2015-06-05","Cabatuan",1655,1914,10.2,165,"14:20:00",165,"2015-06-05","Cabatuan",10.85484123,124.72779846,10.85484123,124.72779846,"FAIL",0,NA,NA
"L2829",809,"L3164",809,782,27,0,0,"Fuzzy match","D3173","E2894","APCL15_371588","D3337","E3001","APCL16_033",0.0333745364647713,1334,1618,9.1,151,"10:44:00",151,"2015-05-29","Palanas",76,58,9.5,214,"10:32:00",214,"2016-05-13","Palanas",10.87439919,124.71057892,10.87442684,124.71057129,NA,0.0031856415932557,NA,NA
"L2909",807,"L3145",807,802,5,0,0,"Fuzzy match","D3047","E2785","APCL15_375598","D3273","E1483","APCL14_450",0.00619578686493185,1374,1654,9.1,152,"14:31:00",152,"2015-05-29","Palanas",2588,3688,4.4,115,"15:02:00",115,"2014-06-24","Wangag",10.87438774,124.71073151,10.87138939,124.71405029,NA,0.492437846375171,"FAIL",NA
"L2900",809,"L3024",799,756,43,0,0,"Fuzzy match","D3006","E2744","APCL15_401656","D3301","E2744","APCL15_401656",0.0538172715894869,1399,1677,8.6,153,"11:35:00",153,"2015-05-30","Palanas",1399,1677,8.6,153,"11:35:00",153,"2015-05-30","Palanas",10.87310314,124.71166229,10.87310314,124.71166229,"FAIL",0.000134258785931453,NA,NA
"L2900",809,"L3141",804,776,28,0,0,"Fuzzy match","D3006","E2744","APCL15_401656","D3254","E1108","APCL14_343",0.0348258706467662,1399,1677,8.6,153,"11:35:00",153,"2015-05-30","Palanas",2543,3161,4.5,114,"10:21:00",114,"2014-06-24","Wangag",10.87310314,124.71166229,10.87157345,124.713974,NA,0.304394485109912,"FAIL",NA
"L2764",802,"L3112",809,747,55,0,0,"Fuzzy match","D2975","E2617","APCL15_355704","D3296","E2617","APCL15_355704",0.0685785536159601,1633,1892,8.6,163,"15:09:00",163,"2015-06-04","Magbangon",1633,1892,8.6,163,"15:09:00",163,"2015-06-04","Magbangon",10.86088943,124.72187042,10.86088943,124.72187042,"FAIL",0,NA,NA
"L2764",802,"L3156",809,740,62,0,0,"Fuzzy match","D2975","E2617","APCL15_355704","D3282","E1397","APCL14_558",0.0773067331670823,1633,1892,8.6,163,"15:09:00",163,"2015-06-04","Magbangon",2778,3346,4.7,130,"13:12:00",130,"2014-07-02","Magbangon",10.86088943,124.72187042,10.87435341,124.71061707,NA,1.93688342297638,"FAIL",NA
"L2601",808,"L3147",808,794,14,0,0,"Fuzzy match","D2731","E2373","APCL15_403708","D3307","E2970","APCL16_003",0.0173267326732673,1775,2033,8.7,176,"11:51:00",176,"2015-06-13","Sitio Baybayon",15,748,9.9,212,"10:43:00",212,"2016-05-12","Sitio Baybayon",10.63339424,124.77683258,10.63335037,124.77684784,NA,0.00515543248902441,NA,NA
"L2754",809,"L3122",807,782,25,0,0,"Fuzzy match","D2946","E2588","APCL15_402724","D3274","E1382","APCL14_543",0.0309789343246592,1480,1746,8.8,157,"15:18:00",157,"2015-05-31","Wangag",2762,3332,8.9,130,"11:52:00",130,"2014-07-02","Magbangon",10.87136459,124.71395874,10.85840797,124.72428894,NA,1.82980885002569,"FAIL",NA
"L2754",809,"L3138",809,787,22,0,0,"Fuzzy match","D2946","E2588","APCL15_402724","D3295","E2588","APCL15_402724",0.0271940667490729,1480,1746,8.8,157,"15:18:00",157,"2015-05-31","Wangag",1480,1746,8.8,157,"15:18:00",157,"2015-05-31","Wangag",10.87136459,124.71395874,10.87136459,124.71395874,"FAIL",0.000134258785931453,NA,NA
"L2837",809,"L3151",809,802,7,0,0,"Fuzzy match","D3181","E2902","APCL15_371727","D3299","E2931","APCL15_373943",0.00865265760197775,1824,2080,8.8,178,"11:21:00",178,"2015-06-14","Sitio Baybayon",1366,1646,9.2,152,"14:03:00",152,"2015-05-29","Palanas",10.63424301,124.77680969,10.87429047,124.71089172,NA,27.646346632276,"FAIL",NA
"L2818",807,"L3127",809,766,41,0,0,"Fuzzy match","D3141","E2851","APCL15_372744","D3284","E1297","APCL14_436",0.0508054522924411,1382,1662,9.6,152,"15:25:00",152,"2015-05-29","Palanas",2564,3180,5,115,"13:30:00",115,"2014-06-24","Wangag",10.87388039,124.71073914,10.87184334,124.71381378,NA,0.405009391749787,"FAIL",NA
"L2818",807,"L3140",809,750,57,0,0,"Fuzzy match","D3141","E2851","APCL15_372744","D3298","E2851","APCL15_372744",0.0706319702602231,1382,1662,9.6,152,"15:25:00",152,"2015-05-29","Palanas",1382,1662,9.6,152,"15:25:00",152,"2015-05-29","Palanas",10.87388039,124.71073914,10.87388039,124.71073914,"FAIL",0,NA,NA
"L2904",809,"L3111",808,769,39,0,0,"Fuzzy match","D3019","E2757","APCL15_405940","D3302","E2757","APCL15_405940",0.0482673267326733,1417,2167,10.2,154,"14:26:00",154,"2015-05-30","Palanas",1417,2167,10.2,154,"14:26:00",154,"2015-05-30","Palanas",10.87284946,124.71224976,10.87284946,124.71224976,"FAIL",0.000134258785931453,NA,NA
"L2904",809,"L3154",809,794,15,0,0,"Fuzzy match","D3019","E2757","APCL15_405940","D3258","E1245","APCL14_384",0.0185414091470952,1417,2167,10.2,154,"14:26:00",154,"2015-05-30","Palanas",2407,3089,8,113,"14:30:00",113,"2014-06-23","Wangag",10.87284946,124.71224976,10.87054062,124.71481323,NA,0.379830420617214,"FAIL",NA
"L2850",804,"L3139",809,743,61,0,0,"Fuzzy match","D3209","E2931","APCL15_373943","D3261","E1488","APCL14_455",0.0758706467661692,1366,1646,9.2,152,"14:03:00",152,"2015-05-29","Palanas",2605,3213,4.6,117,"09:44:00",117,"2014-06-26","Magbangon",10.87429047,124.71089172,10.85980606,124.72263336,NA,2.05865013441234,"FAIL",NA
"L2988",784,"L3159",809,723,61,0,0,"Fuzzy match","D3264","E0570","APCL13_447","D3278","E1480","APCL14_447",0.0778061224489796,3506,4927,5.1,47,"09:19:30",47,"2013-05-31","Palanas",2581,3196,5.3,115,"14:45:00",115,"2014-06-24","Wangag",10.87384892,124.71058655,10.87144661,124.71394348,NA,0.453576105945781,"FAIL",NA
"L3000",804,"L3113",809,757,47,0,0,"Fuzzy match","D3252","E0328","APCL13_205","D3303","E0792","APCL14_007",0.0584577114427861,3002,4212,10.3,35,"10:51:30",35,"2013-05-27","Palanas",1866,3354,10.2,86,"15:49:30",86,"2014-06-07","Visca",10.87330437,124.71200562,10.74289894,124.7870636,NA,16.6574199304821,"FAIL",NA
"L3021",786,"L3128",807,728,58,0,0,"Fuzzy match","D3255","E0772","APCL13_654","D3272","E0867","APCL14_088",0.0737913486005089,3768,5017,3.1,60,"16:27:30",60,"2013-06-04","Magbangon",1985,2726,8.9,96,"11:33:00",96,"2014-06-13","Palanas",10.86112881,124.72148132,10.87285805,124.71187592,NA,1.67369385868366,"FAIL",NA
"L3023",786,"L3135",809,724,62,0,0,"Fuzzy match","D3197","E2918","APCL15_149","D3318","E2982","APCL16_014",0.0788804071246819,1805,2062,5.8,178,"09:45:00",178,"2015-06-14","Sitio Baybayon",35,760,9.2,212,"12:05:00",212,"2016-05-12","Sitio Baybayon",10.63402271,124.77661896,10.63390064,124.77663422,NA,0.0136759560733233,NA,NA
"L3024",799,"L3141",804,736,58,0,0,"Fuzzy match","D3301","E2744","APCL15_401656","D3254","E1108","APCL14_343",0.0730478589420655,1399,1677,8.6,153,"11:35:00",153,"2015-05-30","Palanas",2543,3161,4.5,114,"10:21:00",114,"2014-06-24","Wangag",10.87310314,124.71166229,10.87157345,124.713974,NA,0.304394485109912,"FAIL",NA
"L3033",804,"L3133",809,745,59,0,0,"Fuzzy match","D3251","E0167","APCL13_042","D3304","E2852","APCL15_371404",0.0733830845771144,2831,4063,7.4,25,"13:20:30",25,"2013-05-23","Poroc Rose",1319,2527,10.1,149,"10:47:00",149,"2015-05-28","Visca",10.75659657,124.78594971,10.74367905,124.78675079,NA,1.43902614628351,"FAIL",NA
"L3063",794,"L3162",809,752,42,0,0,"Fuzzy match","D3158","E2880","APCL15_374441","D3336","E3000","APCL16_032",0.052896725440806,1328,2414,8.3,151,"10:29:00",151,"2015-05-29","Palanas",73,775,9.2,214,"10:20:00",214,"2016-05-13","Palanas",10.87452698,124.71058655,10.87453079,124.71058655,NA,0.000424563559432362,NA,NA
"L3111",808,"L3154",809,784,24,0,0,"Fuzzy match","D3302","E2757","APCL15_405940","D3258","E1245","APCL14_384",0.0297029702970297,1417,2167,10.2,154,"14:26:00",154,"2015-05-30","Palanas",2407,3089,8,113,"14:30:00",113,"2014-06-23","Wangag",10.87284946,124.71224976,10.87054062,124.71481323,NA,0.379830420617214,"FAIL",NA
"L3112",809,"L3156",809,779,30,0,0,"Fuzzy match","D3296","E2617","APCL15_355704","D3282","E1397","APCL14_558",0.0370828182941904,1633,1892,8.6,163,"15:09:00",163,"2015-06-04","Magbangon",2778,3346,4.7,130,"13:12:00",130,"2014-07-02","Magbangon",10.86088943,124.72187042,10.87435341,124.71061707,NA,1.93688342297638,"FAIL",NA
"L3115",809,"L3117",809,735,74,0,0,"Fuzzy match","D3262","E0924","APCL14_157","D3280","E0931","APCL14_164",0.0914709517923362,2129,2854,8.9,102,"09:40:00",102,"2014-06-17","Palanas",2133,3823,3.9,102,"10:00:00",102,"2014-06-17","Palanas",10.87358856,124.71102142,10.87373543,124.71092224,"FAIL",0.0195958045596648,NA,NA
"L3115",809,"L3118",809,729,80,0,0,"Fuzzy match","D3262","E0924","APCL14_157","D3283","E0928","APCL14_161",0.0988875154511743,2129,2854,8.9,102,"09:40:00",102,"2014-06-17","Palanas",2130,3521,4.2,102,"09:43:00",102,"2014-06-17","Palanas",10.87358856,124.71102142,10.87357521,124.71101379,"FAIL",0.00169825423772945,NA,NA
"L3122",807,"L3138",809,786,21,0,0,"Fuzzy match","D3274","E1382","APCL14_543","D3295","E2588","APCL15_402724",0.0260223048327138,2762,3332,8.9,130,"11:52:00",130,"2014-07-02","Magbangon",1480,1746,8.8,157,"15:18:00",157,"2015-05-31","Wangag",10.85840797,124.72428894,10.87136459,124.71395874,NA,1.82980885002569,"FAIL",NA
"L3127",809,"L3140",809,781,28,0,0,"Fuzzy match","D3284","E1297","APCL14_436","D3298","E2851","APCL15_372744",0.034610630407911,2564,3180,5,115,"13:30:00",115,"2014-06-24","Wangag",1382,1662,9.6,152,"15:25:00",152,"2015-05-29","Palanas",10.87184334,124.71381378,10.87388039,124.71073914,NA,0.405009391749787,"FAIL",NA
